dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hetero,CBCC_C=8,-sigma,5,16,3,-1,0.9959636730575177,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,16,4,-1,0.9899091826437941,0.9508196721311475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,16,4,-1,0.9899091826437941,0.9508196721311475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,16,4,-1,0.9909182643794148,0.9508196721311475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,20,0,-1,0.9364278506559032,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,20,0,-1,0.7073662966700303,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,20,0,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,20,1,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,20,1,-1,0.9364278506559032,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,20,1,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,20,2,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,20,2,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,20,2,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,20,3,-1,0.9364278506559032,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,20,3,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,20,3,-1,0.9364278506559032,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,20,4,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,20,4,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,20,4,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,24,0,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,24,0,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,24,0,-1,0.7265388496468214,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,24,1,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=4,-sigma,5,24,1,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=8,-sigma,5,24,1,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,CBCC_C=2,-sigma,5,24,2,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
