dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hetero,EMDS,mean,2,12,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,12,4,-1,0.8072,0.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,12,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,12,4,-1,0.9968,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,12,4,0,0.9252,0.774,4,428,398,358,324,511,60,40,52,52,49
tiny,hetero,BDS(iter_sampling=2000),mean,2,12,4,0,0.7984,0.0,2,502,426,458,524,407,60,48,50,53,53
tiny,hetero,BDS(iter_sampling=3000),mean,2,12,4,0,0.5888,0.942,0,397,503,313,469,316,36,53,34,54,36
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,12,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,12,4,0,1.0,1.0,3,0,0,102,150,254,0,0,40,30,28
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,12,4,0,0.6,1.0,0,0,0,153,150,0,0,0,44,44,0
tiny,hetero,EMDS,mean,2,16,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,16,0,-1,0.8012,0.006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,16,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,16,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,16,0,0,1.0,1.0,2,303,474,496,322,490,80,75,65,52,66
tiny,hetero,BDS(iter_sampling=2000),mean,2,16,0,0,0.5992,0.0,3,29,446,388,584,590,77,71,73,67,72
tiny,hetero,BDS(iter_sampling=3000),mean,2,16,0,0,0.8,0.0,2,0,543,494,591,415,0,70,66,74,72
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,16,0,0,1.0,1.0,3,277,0,203,261,0,40,0,61,66,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,16,0,0,1.0,1.0,4,33,310,363,264,396,80,53,72,64,52
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,16,0,0,0.978,0.89,2,51,0,158,147,265,80,0,57,57,42
tiny,hetero,EMDS,mean,2,16,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,16,1,-1,0.8012,0.006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,16,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,16,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,16,1,0,0.8712,1.0,0,309,265,210,215,321,46,52,57,57,50
tiny,hetero,BDS(iter_sampling=2000),mean,2,16,1,0,0.8,0.0,2,560,489,455,350,323,80,66,59,45,49
tiny,hetero,BDS(iter_sampling=3000),mean,2,16,1,0,0.8,0.0,3,233,312,225,324,300,79,53,33,52,49
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,16,1,0,1.0,1.0,2,34,309,155,554,0,80,53,57,71,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,16,1,0,1.0,1.0,0,0,313,158,402,0,0,53,57,73,0
tiny,hetero,EMDS,mean,2,16,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,16,2,-1,0.8012,0.006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,16,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
