dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,OneCoinDS,-sigma,3,16,2,-1,0.9354187689202825,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,16,2,-1,0.9253279515640767,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,16,2,1,0.9364278506559032,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,16,2,0,0.9364278506559032,0.0,4,3,12,510,0,752,46,32,55,0,55
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,16,2,1,0.9364278506559032,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,2,1,0.9899091826437941,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,2,0,0.9899091826437941,0.9016393442622951,2,5,10,0,0,0,56,24,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,2,1,0.9899091826437941,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,16,3,-1,0.9031281533804238,0.08196721311475409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,16,3,-1,0.941473259334006,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,16,3,-1,0.9354187689202825,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,16,3,-1,0.9253279515640767,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,16,3,0,0.9364278506559032,0.0,2,3,15,0,0,0,48,30,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,16,3,0,0.9717457114026236,0.5901639344262295,4,47,95,512,0,746,56,32,54,0,55
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,16,3,0,0.9899091826437941,0.9016393442622951,4,3,10,506,0,740,56,26,55,0,55
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,3,0,0.9899091826437941,0.9016393442622951,2,8,10,0,0,0,56,24,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,3,0,0.9899091826437941,0.9016393442622951,2,5,11,0,0,0,56,25,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,3,1,0.9909182643794148,0.9180327868852459,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,16,4,-1,0.9031281533804238,0.08196721311475409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,16,4,-1,0.941473259334006,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,16,4,-1,0.9354187689202825,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,16,4,-1,0.9253279515640767,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,16,4,0,0.9717457114026236,0.5737704918032787,2,46,97,3,0,0,56,33,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,16,4,0,0.970736629667003,0.5573770491803278,2,49,102,3,0,0,56,33,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,16,4,1,0.9364278506559032,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,4,0,0.9899091826437941,0.9016393442622951,2,8,11,0,0,0,56,24,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,4,1,0.9899091826437941,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,4,1,0.9909182643794148,0.9180327868852459,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,24,0,-1,0.9162462159434914,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,24,0,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,24,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,24,0,-1,0.9384460141271443,0.6229508196721312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,24,0,0,0.9384460141271443,0.0,2,3,17,0,0,0,67,41,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,24,0,0,0.9384460141271443,0.0,2,3,19,0,0,0,67,42,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,24,0,0,0.9384460141271443,0.0,2,3,13,0,0,0,68,41,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,24,0,1,0.9979818365287588,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,24,0,0,0.9677093844601413,0.47540983606557374,2,66,148,0,0,0,75,53,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,24,0,0,0.9979818365287588,0.9672131147540983,2,3,11,0,0,0,72,39,0,0,0
adult,hybrid,EMDS,-sigma,3,24,1,-1,0.9162462159434914,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,24,1,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,24,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,24,1,-1,0.9384460141271443,0.6229508196721312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,24,1,1,0.9384460141271443,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,24,1,0,0.9384460141271443,0.0,2,0,0,538,0,765,0,0,91,0,89
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,24,1,1,0.9384460141271443,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,24,1,0,0.9979818365287588,0.9672131147540983,2,12,20,0,0,0,76,38,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,24,1,1,0.9979818365287588,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,24,1,0,0.9979818365287588,0.9672131147540983,2,4,11,0,0,0,73,38,0,0,0
adult,hybrid,EMDS,-sigma,3,24,2,-1,0.9162462159434914,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,24,2,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,24,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,24,2,-1,0.9384460141271443,0.6229508196721312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,24,2,0,0.963673057517659,0.4098360655737705,2,65,151,0,0,0,74,49,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,24,2,0,0.9384460141271443,0.0,2,3,12,0,0,0,68,42,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,24,2,0,0.9677093844601413,0.47540983606557374,4,68,148,528,0,771,75,51,91,0,88
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,24,2,0,0.9656912209889001,0.4426229508196721,2,63,135,0,0,0,74,51,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,24,2,0,0.9979818365287588,0.9672131147540983,2,6,11,0,0,0,72,39,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,24,2,0,0.9677093844601413,0.47540983606557374,2,67,147,0,0,0,75,52,0,0,0
adult,hybrid,EMDS,-sigma,3,24,3,-1,0.9162462159434914,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,24,3,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,24,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,24,3,-1,0.9384460141271443,0.6229508196721312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,24,3,0,0.9384460141271443,0.0,2,3,16,0,0,0,68,42,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,24,3,0,0.9697275479313825,0.5081967213114754,2,68,149,0,0,0,75,47,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,24,3,0,0.9384460141271443,0.0,2,3,12,0,0,0,68,43,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,24,3,0,0.9979818365287588,0.9672131147540983,2,7,14,0,0,0,72,38,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,24,3,0,0.9979818365287588,0.9672131147540983,2,9,14,0,0,0,74,37,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,24,3,1,0.9979818365287588,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,24,4,-1,0.9162462159434914,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,24,4,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,24,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,24,4,-1,0.9384460141271443,0.6229508196721312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,24,4,1,0.9384460141271443,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,24,4,0,0.9132189707366297,0.0,2,0,0,778,0,1099,0,0,91,0,91
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,24,4,0,0.9384460141271443,0.0,2,3,12,0,0,0,68,45,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,24,4,0,0.9384460141271443,0.0,2,4,26,0,0,0,65,43,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,24,4,0,0.9979818365287588,0.9672131147540983,2,7,11,0,0,0,71,38,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,24,4,0,0.9667003027245207,0.45901639344262296,2,69,151,0,0,0,73,50,0,0,0
