dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,OneCoinDS,mean,5,16,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,16,1,-1,0.9455095862764884,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,16,1,0,0.9384460141271443,0.0,5,47,1110,929,625,302,75,53,60,62,67
adult,hybrid,BDS(iter_sampling=2000),mean,5,16,1,0,0.656912209889001,0.13114754098360656,5,6,982,404,695,1560,63,57,80,61,70
adult,hybrid,BDS(iter_sampling=3000),mean,5,16,1,0,0.9384460141271443,0.0,5,6,1063,921,695,287,63,63,61,60,66
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,16,2,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,16,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,16,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,16,2,-1,0.9455095862764884,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,16,2,0,0.9384460141271443,0.0,5,978,590,1113,1262,287,78,42,70,64,68
adult,hybrid,BDS(iter_sampling=2000),mean,5,16,2,0,0.9384460141271443,0.0,5,34,1092,297,691,259,62,71,76,61,49
adult,hybrid,BDS(iter_sampling=3000),mean,5,16,2,0,0.9384460141271443,0.0,3,0,1623,914,0,532,0,68,61,0,50
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,16,2,0,1.0,1.0,2,16,35,0,0,0,63,20,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,16,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,16,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,16,3,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,16,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,16,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,16,3,-1,0.9455095862764884,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,16,3,0,0.9384460141271443,0.0,5,6,247,296,599,1223,63,29,76,58,54
adult,hybrid,BDS(iter_sampling=2000),mean,5,16,3,0,0.9384460141271443,0.0,4,0,44,290,1573,168,0,26,80,72,44
adult,hybrid,BDS(iter_sampling=3000),mean,5,16,3,0,0.9384460141271443,0.0,3,0,137,529,1337,0,0,49,80,80,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,16,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,16,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,16,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,16,4,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,16,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,16,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
