dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,0,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,8,1,-1,0.9122098890010091,0.7049180327868853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,8,1,-1,0.941473259334006,0.3770491803278688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,8,1,-1,0.9313824419778002,0.22950819672131148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,8,1,-1,0.900100908173562,0.639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,8,1,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,8,1,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,8,1,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,1,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,1,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,1,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,8,2,-1,0.9122098890010091,0.7049180327868853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,8,2,-1,0.941473259334006,0.3770491803278688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,8,2,-1,0.9313824419778002,0.22950819672131148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,8,2,-1,0.900100908173562,0.639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,8,2,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,8,2,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,8,2,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,2,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,2,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,2,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,8,3,-1,0.9122098890010091,0.7049180327868853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,8,3,-1,0.941473259334006,0.3770491803278688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,8,3,-1,0.9313824419778002,0.22950819672131148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,8,3,-1,0.900100908173562,0.639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,8,3,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,8,3,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,8,3,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,3,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,3,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,3,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,8,4,-1,0.9122098890010091,0.7049180327868853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,8,4,-1,0.941473259334006,0.3770491803278688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,8,4,-1,0.9313824419778002,0.22950819672131148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,8,4,-1,0.900100908173562,0.639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,8,4,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,8,4,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,8,4,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,4,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,4,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,4,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,12,0,-1,0.9556004036326943,0.8032786885245902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,12,0,-1,0.9455095862764884,0.26229508196721313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,12,0,-1,0.934409687184662,0.03278688524590164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,12,0,-1,0.9283551967709385,0.7540983606557377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,12,0,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,12,0,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,12,0,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,12,0,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,12,0,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,12,0,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,12,1,-1,0.9556004036326943,0.8032786885245902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,12,1,-1,0.9455095862764884,0.26229508196721313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,12,1,-1,0.934409687184662,0.03278688524590164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,12,1,-1,0.9283551967709385,0.7540983606557377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,12,1,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
