dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hybrid,HSDS_EM,max,2,16,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,16,4,0,0.4,0.0,3,496,339,442,330,498,44,22,80,32,80
tiny,hybrid,BDS(iter_sampling=2000),max,2,16,4,0,0.8,1.0,2,501,312,114,543,316,52,32,80,58,32
tiny,hybrid,BDS(iter_sampling=3000),max,2,16,4,0,0.2,0.0,4,559,595,172,612,609,64,80,80,50,50
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,16,4,0,1.0,1.0,0,0,0,154,147,0,0,0,32,32,0
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,16,4,0,1.0,1.0,2,328,0,204,398,255,28,0,32,80,32
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,16,4,0,0.9992,0.996,3,419,266,389,392,324,44,22,48,80,80
tiny,hybrid,EMDS,max,2,24,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,24,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,24,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,24,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,24,0,0,0.0,0.0,4,516,602,258,518,424,99,75,120,120,72
tiny,hybrid,BDS(iter_sampling=2000),max,2,24,0,0,0.6,0.0,5,484,436,573,612,550,120,120,120,75,120
tiny,hybrid,BDS(iter_sampling=3000),max,2,24,0,0,0.6,0.0,4,390,523,598,147,432,120,120,96,48,120
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,24,0,0,0.6,1.0,2,337,314,486,268,492,42,48,96,120,66
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,24,0,0,1.0,1.0,3,394,57,148,518,225,120,120,48,54,45
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,24,0,0,1.0,1.0,4,49,457,443,169,406,120,54,72,120,72
tiny,hybrid,EMDS,max,2,24,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,24,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,24,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,24,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,24,1,0,0.2,1.0,4,652,512,580,485,413,120,120,75,120,120
tiny,hybrid,BDS(iter_sampling=2000),max,2,24,1,0,0.4,0.0,4,468,511,476,410,267,72,75,120,120,120
tiny,hybrid,BDS(iter_sampling=3000),max,2,24,1,0,0.4,1.0,4,425,482,607,511,441,120,66,75,120,120
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,24,1,0,1.0,1.0,4,318,227,155,172,226,120,33,48,120,45
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,24,1,0,0.8,1.0,2,275,0,402,149,324,69,0,72,48,120
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,24,1,0,0.6,1.0,2,33,226,155,150,0,120,33,48,48,0
tiny,hybrid,EMDS,max,2,24,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,24,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,24,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,24,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,24,2,0,0.6,0.0,4,31,456,185,488,492,120,54,48,72,66
tiny,hybrid,BDS(iter_sampling=2000),max,2,24,2,0,0.6,0.0,4,500,580,454,417,564,120,75,72,120,120
tiny,hybrid,BDS(iter_sampling=3000),max,2,24,2,0,0.4,0.0,3,298,527,389,539,0,120,54,72,75,0
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,24,2,0,1.0,1.0,4,321,224,97,233,0,120,33,120,45,0
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,24,2,0,1.0,1.0,4,44,398,389,276,0,120,54,66,120,0
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,24,2,0,0.8,1.0,4,322,0,191,413,301,120,0,48,120,120
tiny,hybrid,EMDS,max,2,24,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,24,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,24,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,24,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,24,3,0,0.2,0.0,3,600,483,513,369,461,120,66,120,120,72
tiny,hybrid,BDS(iter_sampling=2000),max,2,24,3,0,0.2,0.0,4,317,458,474,457,577,120,72,87,120,120
tiny,hybrid,BDS(iter_sampling=3000),max,2,24,3,0,0.7988,0.994,4,541,329,335,384,522,99,120,120,48,66
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,24,3,0,1.0,1.0,2,36,227,311,0,319,120,33,48,0,48
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,24,3,0,1.0,1.0,4,50,312,160,494,442,120,48,120,66,54
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,24,3,0,1.0,1.0,2,418,311,153,205,271,90,48,48,120,48
tiny,hybrid,EMDS,max,2,24,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,24,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,24,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
