dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,homo,GLAD,max,2,8,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,8,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,8,3,-1,0.996,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,8,3,0,0.5932,0.0,2,272,302,462,493,295,40,16,24,16,16
tiny,homo,BDS(iter_sampling=2000),max,2,8,3,0,0.7056,0.0,3,266,307,373,569,253,40,16,24,24,16
tiny,homo,BDS(iter_sampling=3000),max,2,8,3,0,0.5936,0.0,2,359,256,387,534,324,40,16,24,24,16
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,8,3,1,0.9976,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,8,3,0,0.8,0.0,2,22,228,0,0,0,40,8,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,8,3,1,0.9972,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,EMDS,max,2,8,4,-1,0.8772,0.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,8,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,8,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,8,4,-1,0.996,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,8,4,0,0.996,0.98,2,46,305,468,539,316,40,16,24,24,16
tiny,homo,BDS(iter_sampling=2000),max,2,8,4,0,0.5848,0.0,3,280,441,386,639,607,40,24,24,32,32
tiny,homo,BDS(iter_sampling=3000),max,2,8,4,0,0.9972,0.994,3,42,380,460,624,323,40,24,16,24,16
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,8,4,1,0.9972,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,8,4,0,0.9972,0.994,0,0,0,307,0,314,0,0,16,0,16
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,8,4,1,0.9976,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,EMDS,max,2,12,0,-1,0.8172,0.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,12,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,12,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,12,0,-1,0.9952,0.982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,12,0,0,0.4036,0.0,5,293,294,459,626,633,60,60,24,36,48
tiny,homo,BDS(iter_sampling=2000),max,2,12,0,0,0.2,0.0,5,501,470,531,227,478,48,60,36,60,24
tiny,homo,BDS(iter_sampling=3000),max,2,12,0,0,0.8,0.0,3,24,492,534,151,0,60,24,36,24,0
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,12,0,0,0.9908,0.998,4,465,312,158,412,423,36,60,24,60,24
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,12,0,0,0.996,0.98,2,29,223,0,0,0,60,12,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,12,0,0,0.982,1.0,5,620,511,573,589,626,42,60,42,60,46
tiny,homo,EMDS,max,2,12,1,-1,0.8172,0.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,12,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,12,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,12,1,-1,0.9952,0.982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,12,1,0,0.4,0.0,5,647,640,747,589,718,60,60,55,60,46
tiny,homo,BDS(iter_sampling=2000),max,2,12,1,0,0.8,0.0,5,275,455,264,401,646,60,30,25,60,36
tiny,homo,BDS(iter_sampling=3000),max,2,12,1,0,0.9952,0.976,2,290,228,308,149,318,60,12,24,24,24
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,12,1,0,0.6164,0.0,4,288,61,514,236,325,60,60,24,24,24
