dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,BDS(iter_sampling=3000),-sigma,5,24,2,0,0.9384460141271443,0.0,4,6,34,926,0,1213,56,40,86,0,82
adult,hybrid,HSDS_MCMC(iter_sampling=1000),-sigma,5,24,2,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=2000),-sigma,5,24,2,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=3000),-sigma,5,24,2,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,5,24,3,-1,0.9202825428859738,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,5,24,3,-1,0.941473259334006,0.04918032786885246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,5,24,3,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,HSDS_EM,-sigma,5,24,3,-1,0.9202825428859738,0.7704918032786885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,5,24,3,1,0.9384460141271443,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,5,24,3,0,0.958627648839556,0.32786885245901637,2,100,240,0,0,0,58,47,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,5,24,3,0,0.9989909182643795,0.9836065573770492,2,6,34,0,0,0,58,35,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=1000),-sigma,5,24,3,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=2000),-sigma,5,24,3,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=3000),-sigma,5,24,3,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,5,24,4,-1,0.9202825428859738,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,5,24,4,-1,0.941473259334006,0.04918032786885246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,5,24,4,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,HSDS_EM,-sigma,5,24,4,-1,0.9202825428859738,0.7704918032786885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,5,24,4,0,0.9384460141271443,0.0,2,6,45,0,0,0,56,41,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,5,24,4,0,0.9384460141271443,0.0,2,6,37,0,0,0,56,42,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,5,24,4,0,0.9384460141271443,0.0,2,6,35,0,0,0,56,42,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=1000),-sigma,5,24,4,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=2000),-sigma,5,24,4,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,HSDS_MCMC(iter_sampling=3000),-sigma,5,24,4,1,0.9989909182643795,0.9836065573770492,0,0,0,0,0,0,0,0,0,0,0
